area,cuartos,titulo,oferta,garajes,tocadores,precio,vlradmin,vlrarriendo,tipoinmueble,nombrecontructor,nombreproyecto,barrio,comuna,ciudad,zona,propid,contactnumber,estadoinmueble,idempresa,descripcion,link
500.0,4,"Casa en Venta, Rionegro, Rionegro",venta,3,5,2300000000,,,Casa,,,RIONEGRO,Rionegro,Rionegro,,11813-M4316713,3009114162,Usado,5477.0,/inmueble/venta-casa-rionegro-rionegro-4-habitaciones-5-banos-3-garajes/11813-M4316713,https://www.metrocuadrado.com/inmueble/venta-casa-rionegro-rionegro-4-habitaciones-5-banos-3-garajes/11813-M4316713
146.0,4,"Casa en Venta, Rionegro, Rionegro",venta,3,3,1030000000,100000.0,,Casa,,,RIONEGRO,Rionegro,Rionegro,,11813-M3937989,3009114162,Usado,5477.0,/inmueble/venta-casa-rionegro-rionegro-4-habitaciones-3-banos-3-garajes/11813-M3937989,https://www.metrocuadrado.com/inmueble/venta-casa-rionegro-rionegro-4-habitaciones-3-banos-3-garajes/11813-M3937989
470.0,4,"Casa en Venta, Vereda El Tablazo, Rionegro",venta,4,4,2950000000,,,Casa,,,VEREDA EL TABLAZO,Vereda El Tablazo,Rionegro,,11167-M4201676,6043111616,Usado,5198.0,/inmueble/venta-casa-rionegro-vereda-el-tablazo-4-habitaciones-4-banos-4-garajes/11167-M4201676,https://www.metrocuadrado.com/inmueble/venta-casa-rionegro-vereda-el-tablazo-4-habitaciones-4-banos-4-garajes/11167-M4201676
210.0,5,"Casa en Venta, Rionegro, Rionegro",venta,0,5,650000000,,,Casa,,,EL PORVENIR,Rionegro,Rionegro,,11166-M3789297,3215583194,Usado,5197.0,/inmueble/venta-casa-rionegro-el-porvenir-5-habitaciones-5-banos/11166-M3789297,https://www.metrocuadrado.com/inmueble/venta-casa-rionegro-el-porvenir-5-habitaciones-5-banos/11166-M3789297
48.0,3,"Apartamento en Venta, Rionegro, Rionegro",venta,1,2,232300000,116000.0,,Apartamento,,,RIONEGRO,Rionegro,Rionegro,,11813-M4585861,3009114162,Usado,5477.0,/inmueble/venta-apartamento-rionegro-rionegro-3-habitaciones-2-banos-1-garajes/11813-M4585861,https://www.metrocuadrado.com/inmueble/venta-apartamento-rionegro-rionegro-3-habitaciones-2-banos-1-garajes/11813-M4585861
69.0,2,"Apartamento en Venta, El Porvenir, Rionegro",venta,1,2,440000000,400000.0,,Apartamento,,,SANTA ANA,El Porvenir,Rionegro,,771-M4510984,3138854405,Usado,2270.0,/inmueble/venta-apartamento-rionegro-santa-ana-2-habitaciones-2-banos-1-garajes/771-M4510984,https://www.metrocuadrado.com/inmueble/venta-apartamento-rionegro-santa-ana-2-habitaciones-2-banos-1-garajes/771-M4510984
260.0,3,"Casa en Venta, Carmen De Viboral",venta,4,4,1750000000,350000.0,0.0,Casa,,,,,Carmen De Viboral,,15250-M4054616,3148644866,Usado,6343.0,/inmueble/venta-casa-carmen-de-viboral-3-habitaciones-4-banos-4-garajes/15250-M4054616,https://www.metrocuadrado.com/inmueble/venta-casa-carmen-de-viboral-3-habitaciones-4-banos-4-garajes/15250-M4054616
107.0,5,"Casa en Venta, Cabañas De Tabatinga, Carmen De Viboral",venta,0,3,1100000000,,,Casa,,,EL CENTRO,Cabañas De Tabatinga,Carmen De Viboral,,11704-M4336264,3122882976,Usado,5440.0,/inmueble/venta-casa-carmen-de-viboral-el-centro-5-habitaciones-3-banos/11704-M4336264,https://www.metrocuadrado.com/inmueble/venta-casa-carmen-de-viboral-el-centro-5-habitaciones-3-banos/11704-M4336264
78.0,2,"Casa en Venta, Santa Ana, Carmen De Viboral",venta,1,2,230000000,,,Casa,,,SANTA ANA,Santa Ana,Carmen De Viboral,,98-M4289012,3217591978,Usado,3988.0,/inmueble/venta-casa-carmen-de-viboral-santa-ana-2-habitaciones-2-banos-1-garajes/98-M4289012,https://www.metrocuadrado.com/inmueble/venta-casa-carmen-de-viboral-santa-ana-2-habitaciones-2-banos-1-garajes/98-M4289012
2642.0,1,"Casa en Venta, Rionegro, Carmen De Viboral",venta,0,0,2700000000,350000.0,0.0,Casa,,,Rionegro,Rionegro,Carmen De Viboral,,11704-111674,3164824419,Usado,5440.0,/inmueble/venta-casa-carmen-de-viboral-rionegro-1-habitaciones/11704-111674,https://www.metrocuadrado.com/inmueble/venta-casa-carmen-de-viboral-rionegro-1-habitaciones/11704-111674
300.0,3,"Casa en Venta, Vereda Cristo Rey, Carmen De Viboral",venta,2,4,1700000000,450000.0,,Casa,,,VEREDA CRISTO REY,Vereda Cristo Rey,Carmen De Viboral,,5175-M4506368,3158574462,Usado,3526.0,/inmueble/venta-casa-carmen-de-viboral-vereda-cristo-rey-3-habitaciones-4-banos-2-garajes/5175-M4506368,https://www.metrocuadrado.com/inmueble/venta-casa-carmen-de-viboral-vereda-cristo-rey-3-habitaciones-4-banos-2-garajes/5175-M4506368
96.0,3,"Casa en Venta, Carmen De Viboral, Carmen De Viboral",venta,0,2,250000000,,,Casa,,,CIUDADELA,Carmen De Viboral,Carmen De Viboral,,11166-M3782882,3215583194,Usado,5197.0,/inmueble/venta-casa-carmen-de-viboral-ciudadela-3-habitaciones-2-banos/11166-M3782882,https://www.metrocuadrado.com/inmueble/venta-casa-carmen-de-viboral-ciudadela-3-habitaciones-2-banos/11166-M3782882
300.0,3,"Casa en Venta, Carmen De Viboral  Oriente Antioqueño, Carmen De Viboral",venta,2,3,1700000000,415000.0,,Casa,,,CARMEN DE VIBORAL  ORIENTE ANTIOQUEÑO,Carmen De Viboral  Oriente Antioqueño,Carmen De Viboral,,2671-M3585243,3208626266,Usado,3383.0,"/inmueble/venta-casa-carmen-de-viboral-carmen-de-viboral,-oriente-antioqueno-3-habitaciones-3-banos-2-garajes/2671-M3585243","https://www.metrocuadrado.com/inmueble/venta-casa-carmen-de-viboral-carmen-de-viboral,-oriente-antioqueno-3-habitaciones-3-banos-2-garajes/2671-M3585243"
300.0,4,"Casa en Venta, Centro, Carmen De Viboral",venta,4,3,1000000000,,,Casa,,,CENTRO,Centro,Carmen De Viboral,,14989-M4578990,3006013366,Usado,6254.0,/inmueble/venta-casa-carmen-de-viboral-centro-4-habitaciones-3-banos-4-garajes/14989-M4578990,https://www.metrocuadrado.com/inmueble/venta-casa-carmen-de-viboral-centro-4-habitaciones-3-banos-4-garajes/14989-M4578990
65.0,3,"Apartamento en Venta, Carmen Del Viboral, Carmen De Viboral",venta,0,2,360000000,,,Apartamento,,,CARMEN DEL VIBORAL,Carmen Del Viboral,Carmen De Viboral,,4673-M4438191,3153002004,Usado,3640.0,/inmueble/venta-apartamento-carmen-de-viboral-carmen-del-viboral-3-habitaciones-2-banos/4673-M4438191,https://www.metrocuadrado.com/inmueble/venta-apartamento-carmen-de-viboral-carmen-del-viboral-3-habitaciones-2-banos/4673-M4438191
135.0,5,"Casa en Venta, Campo Alegre, Carmen De Viboral",venta,0,2,380000000,,,Casa,,,CAMPO ALEGRE,Campo Alegre,Carmen De Viboral,,98-M4077759,3104475487,Usado,3988.0,/inmueble/venta-casa-carmen-de-viboral-campo-alegre-5-habitaciones-2-banos/98-M4077759,https://www.metrocuadrado.com/inmueble/venta-casa-carmen-de-viboral-campo-alegre-5-habitaciones-2-banos/98-M4077759
112.0,3,"Casa en Venta, Carmen De Viboral, Carmen De Viboral",venta,2,3,480000000,,,Casa,,,EL CENTRO,Carmen De Viboral,Carmen De Viboral,,3267-M3663071,3216199641,Usado,2969.0,/inmueble/venta-casa-carmen-de-viboral-el-centro-3-habitaciones-3-banos-2-garajes/3267-M3663071,https://www.metrocuadrado.com/inmueble/venta-casa-carmen-de-viboral-el-centro-3-habitaciones-3-banos-2-garajes/3267-M3663071
3324.0,5,"Casa en Venta, Carmen De Viboral Oriente Antioqueño, Carmen De Viboral",venta,4,5,3400000000,515300.0,,Casa,,,CARMEN DE VIBORAL ORIENTE ANTIOQUEÑO,Carmen De Viboral Oriente Antioqueño,Carmen De Viboral,,2671-M4544726,3208626266,Usado,3383.0,/inmueble/venta-casa-carmen-de-viboral-carmen-de-viboral-oriente-antioqueno-5-habitaciones-5-banos-4-garajes/2671-M4544726,https://www.metrocuadrado.com/inmueble/venta-casa-carmen-de-viboral-carmen-de-viboral-oriente-antioqueno-5-habitaciones-5-banos-4-garajes/2671-M4544726
96.0,3,"Casa en Venta, Villas De Alejandria, Carmen De Viboral",venta,1,2,320000000,,,Casa,,,VILLAS DE ALEJANDRIA,Villas De Alejandria,Carmen De Viboral,,16215-M4538192,3014443747,Usado,6799.0,/inmueble/venta-casa-carmen-de-viboral-villas-de-alejandria-3-habitaciones-2-banos-1-garajes/16215-M4538192,https://www.metrocuadrado.com/inmueble/venta-casa-carmen-de-viboral-villas-de-alejandria-3-habitaciones-2-banos-1-garajes/16215-M4538192
127.0,3,"Casa en Venta, Carmen De Viboral, Carmen De Viboral",venta,1,2,595000000,,,Casa,,,LA MARIA,Carmen De Viboral,Carmen De Viboral,,4534-M3429258,3187081503,Usado,3181.0,/inmueble/venta-casa-carmen-de-viboral-la-maria-3-habitaciones-2-banos-1-garajes/4534-M3429258,https://www.metrocuadrado.com/inmueble/venta-casa-carmen-de-viboral-la-maria-3-habitaciones-2-banos-1-garajes/4534-M3429258
300.0,3,"Casa en Venta, Carmen De Viboral",venta,3,4,1700000000,0.0,0.0,Casa,,,,,Carmen De Viboral,,15250-M4566448,3148644866,Usado,6343.0,/inmueble/venta-casa-carmen-de-viboral-3-habitaciones-4-banos-3-garajes/15250-M4566448,https://www.metrocuadrado.com/inmueble/venta-casa-carmen-de-viboral-3-habitaciones-4-banos-3-garajes/15250-M4566448
360.0,3,"Casa en Venta, Carmen De Viboral",venta,4,4,1400000000,0.0,0.0,Casa,,,,,Carmen De Viboral,,15250-M4022187,3148644866,Usado,6343.0,/inmueble/venta-casa-carmen-de-viboral-3-habitaciones-4-banos-4-garajes/15250-M4022187,https://www.metrocuadrado.com/inmueble/venta-casa-carmen-de-viboral-3-habitaciones-4-banos-4-garajes/15250-M4022187
75.0,3,"Casa en Venta, Carmen Del Viboral, Carmen De Viboral",venta,0,1,220000000,,,Casa,,,CARMEN DEL VIBORAL,Carmen Del Viboral,Carmen De Viboral,,2895-M4494986,3158356668,Usado,3003.0,/inmueble/venta-casa-carmen-de-viboral-carmen-del-viboral-3-habitaciones-1-banos/2895-M4494986,https://www.metrocuadrado.com/inmueble/venta-casa-carmen-de-viboral-carmen-del-viboral-3-habitaciones-1-banos/2895-M4494986
65.0,3,"Apartamento en Venta, Carmen De Viboral, Carmen De Viboral",venta,1,2,305000000,,,Apartamento,,,VILLA MARIA,Carmen De Viboral,Carmen De Viboral,,14994-M4479830,3012193779,Usado,6259.0,/inmueble/venta-apartamento-carmen-de-viboral-villa-maria-3-habitaciones-2-banos-1-garajes/14994-M4479830,https://www.metrocuadrado.com/inmueble/venta-apartamento-carmen-de-viboral-villa-maria-3-habitaciones-2-banos-1-garajes/14994-M4479830
360.0,3,"Casa en Venta, Vereda Aguas Claras, Carmen De Viboral",venta,2,4,2300000000,670000.0,,Casa,,,VEREDA AGUAS CLARAS,Vereda Aguas Claras,Carmen De Viboral,,14273-M4157786,3002272604,Usado,6071.0,/inmueble/venta-casa-carmen-de-viboral-vereda-aguas-claras-3-habitaciones-4-banos-2-garajes/14273-M4157786,https://www.metrocuadrado.com/inmueble/venta-casa-carmen-de-viboral-vereda-aguas-claras-3-habitaciones-4-banos-2-garajes/14273-M4157786
277.0,3,"Casa en Venta, Canada, Carmen De Viboral",venta,2,3,2100000000,440000.0,,Casa,,,CANADA,Canada,Carmen De Viboral,,15079-M4067715,3105915892,Usado,6299.0,/inmueble/venta-casa-carmen-de-viboral-canada-3-habitaciones-3-banos-2-garajes/15079-M4067715,https://www.metrocuadrado.com/inmueble/venta-casa-carmen-de-viboral-canada-3-habitaciones-3-banos-2-garajes/15079-M4067715
400.0,3,"Casa en Venta, Via La Ceja, Carmen De Viboral",venta,2,4,2400000000,,,Casa,,,VIA LA CEJA,Via La Ceja,Carmen De Viboral,,5175-M4106850,3158574462,Usado,3526.0,/inmueble/venta-casa-carmen-de-viboral-via-la-ceja-3-habitaciones-4-banos-2-garajes/5175-M4106850,https://www.metrocuadrado.com/inmueble/venta-casa-carmen-de-viboral-via-la-ceja-3-habitaciones-4-banos-2-garajes/5175-M4106850
2100.0,5,"Casa en Venta, Canada, Carmen De Viboral",venta,0,4,1600000000,,,Casa,,,CANADA,Canada,Carmen De Viboral,,98-M3579120,3104475487,Usado,3988.0,/inmueble/venta-casa-carmen-de-viboral-canada-5-habitaciones-4-banos/98-M3579120,https://www.metrocuadrado.com/inmueble/venta-casa-carmen-de-viboral-canada-5-habitaciones-4-banos/98-M3579120
135.0,4,"Casa en Venta, Carmen De Viboral, Carmen De Viboral",venta,0,2,395000000,,,Casa,,,CAMPO ALEGRE,Carmen De Viboral,Carmen De Viboral,,11166-M4478961,3215583194,Usado,5197.0,/inmueble/venta-casa-carmen-de-viboral-campo-alegre-4-habitaciones-2-banos/11166-M4478961,https://www.metrocuadrado.com/inmueble/venta-casa-carmen-de-viboral-campo-alegre-4-habitaciones-2-banos/11166-M4478961
80.93,3,"Casa en Venta, Carmen Del Viboral, Carmen De Viboral",venta,0,1,250000000,,,Casa,,,CARMEN DEL VIBORAL,Carmen Del Viboral,Carmen De Viboral,,2895-M4495041,3158356668,Usado,3003.0,/inmueble/venta-casa-carmen-de-viboral-carmen-del-viboral-3-habitaciones-1-banos/2895-M4495041,https://www.metrocuadrado.com/inmueble/venta-casa-carmen-de-viboral-carmen-del-viboral-3-habitaciones-1-banos/2895-M4495041
400.0,5,"Casa en Venta, CARMEN DE VIBORAL, Carmen De Viboral",venta,4,4,740000000,0.0,0.0,Casa,,,CARMEN DE VIBORAL,CARMEN DE VIBORAL,Carmen De Viboral,,687-M3212030,3044865460,Usado,2669.0,/inmueble/venta-casa-carmen-de-viboral-carmen-de-viboral-5-habitaciones-4-banos-4-garajes/687-M3212030,https://www.metrocuadrado.com/inmueble/venta-casa-carmen-de-viboral-carmen-de-viboral-5-habitaciones-4-banos-4-garajes/687-M3212030
300.0,4,"Casa en Venta, vereda santa ana, Carmen De Viboral",venta,2,4,1700000000,415000.0,0.0,Casa,,,VEREDA SANTA ANA,vereda santa ana,Carmen De Viboral,,15250-M4566475,3148644866,Usado,6343.0,/inmueble/venta-casa-carmen-de-viboral-vereda-santa-ana-4-habitaciones-4-banos-2-garajes/15250-M4566475,https://www.metrocuadrado.com/inmueble/venta-casa-carmen-de-viboral-vereda-santa-ana-4-habitaciones-4-banos-2-garajes/15250-M4566475
430.0,3,"Casa en Venta, EL CARMEN, Carmen De Viboral",venta,2,3,3000000000,0.0,0.0,Casa,,,EL CARMEN,EL CARMEN,Carmen De Viboral,,687-M4170435,3044865460,Usado,2669.0,/inmueble/venta-casa-carmen-de-viboral-el-carmen-3-habitaciones-3-banos-2-garajes/687-M4170435,https://www.metrocuadrado.com/inmueble/venta-casa-carmen-de-viboral-el-carmen-3-habitaciones-3-banos-2-garajes/687-M4170435
1650.0,3,"Casa en Venta, Canada, Carmen De Viboral",venta,1,3,1050000000,,,Casa,,,CANADA,Canada,Carmen De Viboral,,98-M3203905,3104475487,Usado,3988.0,/inmueble/venta-casa-carmen-de-viboral-canada-3-habitaciones-3-banos-1-garajes/98-M3203905,https://www.metrocuadrado.com/inmueble/venta-casa-carmen-de-viboral-canada-3-habitaciones-3-banos-1-garajes/98-M3203905
400.0,3,"Casa en Venta, Vereda El Canada, Carmen De Viboral",venta,4,4,1800000000,,,Casa,,,VEREDA EL CANADA,Vereda El Canada,Carmen De Viboral,,4534-M4212577,3187081503,Usado,3181.0,/inmueble/venta-casa-carmen-de-viboral-vereda-el-canada-3-habitaciones-4-banos-4-garajes/4534-M4212577,https://www.metrocuadrado.com/inmueble/venta-casa-carmen-de-viboral-vereda-el-canada-3-habitaciones-4-banos-4-garajes/4534-M4212577
72.0,3,"Apartamento en Venta, Barrio Ospina Edificio Las Heliconias, Carmen De Viboral",venta,4,2,230000000,123300.0,,Apartamento,,,OSPINA,Barrio Ospina Edificio Las Heliconias,Carmen De Viboral,,3267-M4533377,3216199641,Usado,2969.0,/inmueble/venta-apartamento-carmen-de-viboral-ospina-3-habitaciones-2-banos-4-garajes/3267-M4533377,https://www.metrocuadrado.com/inmueble/venta-apartamento-carmen-de-viboral-ospina-3-habitaciones-2-banos-4-garajes/3267-M4533377
310.0,3,"Casa en Venta, CARMEN DE VIBORAL, Carmen De Viboral",venta,2,4,2300000000,445000.0,0.0,Casa,,,CARMEN DE VIBORAL,CARMEN DE VIBORAL,Carmen De Viboral,,687-M4586303,3044865460,Usado,2669.0,/inmueble/venta-casa-carmen-de-viboral-carmen-de-viboral-3-habitaciones-4-banos-2-garajes/687-M4586303,https://www.metrocuadrado.com/inmueble/venta-casa-carmen-de-viboral-carmen-de-viboral-3-habitaciones-4-banos-2-garajes/687-M4586303
79.0,2,"Apartamento en Venta, Tahamies, Carmen De Viboral",venta,0,2,200000000,,,Apartamento,,,TAHAMIES,Tahamies,Carmen De Viboral,,98-M4142123,3217591978,Usado,3988.0,/inmueble/venta-apartamento-carmen-de-viboral-tahamies-2-habitaciones-2-banos/98-M4142123,https://www.metrocuadrado.com/inmueble/venta-apartamento-carmen-de-viboral-tahamies-2-habitaciones-2-banos/98-M4142123
80.93,3,"Apartamento en Venta, Alejandria, Carmen De Viboral",venta,0,1,250000000,,,Apartamento,,,ALEJANDRIA,Alejandria,Carmen De Viboral,,98-M4480294,3104475487,Usado,3988.0,/inmueble/venta-apartamento-carmen-de-viboral-alejandria-3-habitaciones-1-banos/98-M4480294,https://www.metrocuadrado.com/inmueble/venta-apartamento-carmen-de-viboral-alejandria-3-habitaciones-1-banos/98-M4480294
174.0,4,"Casa en Venta, El Carmen De Viboral, Carmen De Viboral",venta,1,3,450000000,,,Casa,,,BERNA MIRADOR,El Carmen De Viboral,Carmen De Viboral,,3267-M4521920,3216199641,Usado,2969.0,/inmueble/venta-casa-carmen-de-viboral-berna-mirador-4-habitaciones-3-banos-1-garajes/3267-M4521920,https://www.metrocuadrado.com/inmueble/venta-casa-carmen-de-viboral-berna-mirador-4-habitaciones-3-banos-1-garajes/3267-M4521920
74.0,3,"Apartamento en Venta, Ciudadela La Palma, Carmen De Viboral",venta,0,2,200000000,,,Apartamento,,,CIUDADELA LA PALMA,Ciudadela La Palma,Carmen De Viboral,,3267-M4582808,3216199641,Usado,2969.0,/inmueble/venta-apartamento-carmen-de-viboral-ciudadela-la-palma-3-habitaciones-2-banos/3267-M4582808,https://www.metrocuadrado.com/inmueble/venta-apartamento-carmen-de-viboral-ciudadela-la-palma-3-habitaciones-2-banos/3267-M4582808
138.0,5,"Casa en Venta, Ciudadela La Palma, Carmen De Viboral",venta,0,3,330000000,,,Casa,,,CIUDADELA LA PALMA,Ciudadela La Palma,Carmen De Viboral,,98-M3196205,3104475487,Usado,3988.0,/inmueble/venta-casa-carmen-de-viboral-ciudadela-la-palma-5-habitaciones-3-banos/98-M3196205,https://www.metrocuadrado.com/inmueble/venta-casa-carmen-de-viboral-ciudadela-la-palma-5-habitaciones-3-banos/98-M3196205
175.0,5,"Casa en Venta, Carmen De Viboral, Carmen De Viboral",venta,0,3,399000000,,,Casa,,,CARMEN DE VIBORAL,Carmen De Viboral,Carmen De Viboral,,3221-6907,3184984273,Usado,3260.0,/inmueble/venta-casa-carmen-de-viboral-carmen-de-viboral-5-habitaciones-3-banos/3221-6907,https://www.metrocuadrado.com/inmueble/venta-casa-carmen-de-viboral-carmen-de-viboral-5-habitaciones-3-banos/3221-6907
55.0,3,"Apartamento en Venta, Campo Alegre, Carmen De Viboral",venta,0,1,160000000,111000.0,,Apartamento,,,CAMPO ALEGRE,Campo Alegre,Carmen De Viboral,,2895-M4480482,3158356668,Usado,3003.0,/inmueble/venta-apartamento-carmen-de-viboral-campo-alegre-3-habitaciones-1-banos/2895-M4480482,https://www.metrocuadrado.com/inmueble/venta-apartamento-carmen-de-viboral-campo-alegre-3-habitaciones-1-banos/2895-M4480482
393.0,4,"Casa en Venta, Via San Antonio La Ceja, Carmen De Viboral",venta,2,5,2400000000,415000.0,,Casa,,,VIA SAN ANTONIO LA CEJA,Via San Antonio La Ceja,Carmen De Viboral,,14778-M4065695,3168285664,Usado,6182.0,/inmueble/venta-casa-carmen-de-viboral-via-san-antonio-la-ceja-4-habitaciones-5-banos-2-garajes/14778-M4065695,https://www.metrocuadrado.com/inmueble/venta-casa-carmen-de-viboral-via-san-antonio-la-ceja-4-habitaciones-5-banos-2-garajes/14778-M4065695
403.89,4,"Casa en Venta, Quirama, Carmen De Viboral",venta,2,5,2600000000,300000.0,,Casa,,,QUIRAMA,Quirama,Carmen De Viboral,,14778-M3825120,3168285664,Usado,6182.0,/inmueble/venta-casa-carmen-de-viboral-quirama-4-habitaciones-5-banos-2-garajes/14778-M3825120,https://www.metrocuadrado.com/inmueble/venta-casa-carmen-de-viboral-quirama-4-habitaciones-5-banos-2-garajes/14778-M3825120
56.07,3,"Casa en Venta, Rural, Carmen De Viboral",venta,0,2,180000000,,,Casa,,,RURAL,Rural,Carmen De Viboral,,16065-M4420978,3167498300,Usado,6649.0,/inmueble/venta-casa-carmen-de-viboral-rural-3-habitaciones-2-banos/16065-M4420978,https://www.metrocuadrado.com/inmueble/venta-casa-carmen-de-viboral-rural-3-habitaciones-2-banos/16065-M4420978
53.49,3,"Apartamento en Venta, Ingresando Al Carmen Por Via Principal, Carmen De Viboral",venta,0,2,198000000,70000.0,,Apartamento,,,INGRESANDO AL CARMEN POR VIA PRINCIPAL,Ingresando Al Carmen Por Via Principal,Carmen De Viboral,,14272-M4126868,3233448590,Usado,6070.0,/inmueble/venta-apartamento-carmen-de-viboral-ingresando-al-carmen-por-via-principal-3-habitaciones-2-banos/14272-M4126868,https://www.metrocuadrado.com/inmueble/venta-apartamento-carmen-de-viboral-ingresando-al-carmen-por-via-principal-3-habitaciones-2-banos/14272-M4126868
78.0,2,"Apartamento en Venta, Santa Ana, Carmen De Viboral",venta,0,2,250000000,,,Apartamento,,,SANTA ANA,Santa Ana,Carmen De Viboral,,98-M4132994,3217591978,Usado,3988.0,/inmueble/venta-apartamento-carmen-de-viboral-santa-ana-2-habitaciones-2-banos/98-M4132994,https://www.metrocuadrado.com/inmueble/venta-apartamento-carmen-de-viboral-santa-ana-2-habitaciones-2-banos/98-M4132994
111.0,4,"Apartamento en Venta, Carmen De Viboral, Carmen De Viboral",venta,0,2,320000000,,,Apartamento,,,EL CENTRO,Carmen De Viboral,Carmen De Viboral,,12792-M4423967,3122340337,Usado,5749.0,/inmueble/venta-apartamento-carmen-de-viboral-el-centro-4-habitaciones-2-banos/12792-M4423967,https://www.metrocuadrado.com/inmueble/venta-apartamento-carmen-de-viboral-el-centro-4-habitaciones-2-banos/12792-M4423967
56.0,3,"Apartamento en Venta, Villa Suiza, Carmen De Viboral",venta,0,2,200000000,110000.0,,Apartamento,,,CAMPO ALEGRE,Villa Suiza,Carmen De Viboral,,10280-M4427496,6044489077,Usado,4840.0,/inmueble/venta-apartamento-carmen-de-viboral-campo-alegre-3-habitaciones-2-banos/10280-M4427496,https://www.metrocuadrado.com/inmueble/venta-apartamento-carmen-de-viboral-campo-alegre-3-habitaciones-2-banos/10280-M4427496
175.0,5,"Casa en Venta, Villa De Alejandria, Carmen De Viboral",venta,0,3,400000000,,,Casa,,,VILLA DE ALEJANDRIA,Villa De Alejandria,Carmen De Viboral,,4334-M4012358,4483250,Usado,3026.0,/inmueble/venta-casa-carmen-de-viboral-villa-de-alejandria-5-habitaciones-3-banos/4334-M4012358,https://www.metrocuadrado.com/inmueble/venta-casa-carmen-de-viboral-villa-de-alejandria-5-habitaciones-3-banos/4334-M4012358
81.0,3,"Apartamento en Venta, Centro, Carmen De Viboral",venta,0,1,250000000,,,Apartamento,,,CENTRO,Centro,Carmen De Viboral,,737-M4460602,3023064016,Usado,4585.0,/inmueble/venta-apartamento-carmen-de-viboral-centro-3-habitaciones-1-banos/737-M4460602,https://www.metrocuadrado.com/inmueble/venta-apartamento-carmen-de-viboral-centro-3-habitaciones-1-banos/737-M4460602
